"age","bmi"
0.99,16.7644444444444
0.99,17.0055167624706
0.99,14.192627824019
0.99,16.7441115205896
0.99,19.4435196195006
0.99,17.0612766879166
0.99,18.090049671527
1,17.4786059508008
1,18.6203406982628
1,18.0277627546421
1,15.5338168325181
1,17.4397031539889
1,17.586220639813
1,19.2458640260838
1,18.2187971556471
1,17.1626297577855
1,18.2172637497173
1,18.1333333333333
1,15.3368522396237
1,17.4001573418483
1,17.1555555555556
1,16.8324661810614
1,15.7746924567857
1,17.8172255095332
1,17.4577777777778
1,17.3217435122197
1.01,17.6982310093652
1.01,16.8918918918919
1.01,18.3212300701854
1.01,19.5398100803506
1.01,16.9637830737474
1.01,19.1294156290125
1.01,16.9594508877004
1.01,17.1130662996038
1.01,19.0992767915845
1.01,18.1954827736245
1.01,17.7107148300564
1.01,20.0609544384862
1.01,16.2273584491908
1.01,19.4797086368366
1.02,16.8527385281719
1.02,21.1785390803985
1.02,17.5467742573474
1.02,17.6575293698825
1.02,18.7652467629949
1.02,18.2155506830832
1.02,17.6771288735767
1.02,15.030276816609
1.02,17.9669166411591
1.02,17.7009780272795
1.02,19.387918602788
1.02,17.8147762747138
1.02,16.7629407087927
1.02,16.3295657346817
1.03,15.1853098192136
1.03,17.8073950668703
1.03,17.2611922049735
1.03,17.7694835490284
1.03,18.9058171745152
1.03,17.1812108350414
1.03,17.3221809265912
1.03,17.7535651337927
1.03,17.9418172497757
1.03,16.8818547827294
1.03,16.3526848647956
1.03,17.4861495844875
1.03,16.216441207076
1.04,16.8803418803419
1.04,15.383991236967
1.04,17.7115741989024
1.04,16.7991675338189
1.04,20.5
1.04,15.4838709677419
1.04,18.4423106233806
1.04,17.1220560501732
1.04,16.8941736028537
1.04,16.3419621156591
1.04,19.017094017094
1.05,13.7856399583767
1.05,17.831573118152
1.05,17.2604837619927
1.05,15.6322930263834
1.05,17.5816857440167
1.05,15.8119658119658
1.05,18.6253150497672
1.05,18.4355555555556
1.05,16.4828303850156
1.05,18.6859697005656
1.06,16.7313206274245
1.06,17.5027145779147
1.06,16.0909465532015
1.06,16.8459827946362
1.06,19.2321351494588
1.06,16.3000152318104
1.06,18.1089082481982
1.06,18.5655926867409
1.06,17.8183199769224
1.06,18.7377777777778
1.06,15.7193455894755
1.07,15.9561745303036
1.07,17.8645149183712
1.07,19.4359878224644
1.07,17.6349394790234
1.07,18.7492766482775
1.08,18.6508572344176
1.08,17.4515235457064
1.09,17.5068971137767
1.09,16.0713481374713
1.09,16.3576615684206
1.09,16.9580916061504
1.09,15.8857677137657
1.1,17.7462289263531
1.11,17.6954287347284
1.11,16.7522791429497
1.11,17.9777014775665
1.11,17.6607568393479
1.11,14.4457362452225
1.12,18.6746554509717
1.12,16.1498437732729
1.13,14.8397309062129
1.13,15.8587257617729
1.14,14.918986623735
1.14,15.5953250547845
1.14,16.5940611871112
1.14,14.9772305616461
1.14,17.3203227622443
1.14,19.0824285109279
1.15,19.4964055854567
1.15,16.6596520763187
1.15,16.1352347380228
1.16,17.8274646469874
1.16,15.9554730983302
1.16,19.2233756247597
1.16,15.6166814551908
1.16,18.0312174817898
1.17,15.6640474817378
1.17,18.2663034770069
1.17,17.3209421567057
1.17,16.5494276795005
1.17,15.2551890003627
1.17,17.0262600783748
1.17,15.8462619741774
1.17,18.4010794400405
1.17,16.8444967341474
1.17,17.2516359309935
1.17,17.6883443547406
1.17,19.2469960295916
1.17,16.6023875114784
1.18,17.3049190834802
1.18,17.5736961451247
1.18,15.8440279300459
1.18,17.1292914536158
1.18,17.3049190834802
1.18,15.7878946358866
1.18,17.2657399644719
1.18,16.647973081237
1.18,15.2315651121082
1.18,16.203125
1.18,24.825550187869
1.19,17.4170805960583
1.19,15.4437980859448
1.19,14.5001880920625
1.19,16.8662506324844
1.19,17.0013850415512
1.19,15.2506887052342
1.19,20.1036427373876
1.19,17.3476454293629
1.19,18.6540731995277
1.19,16.3266993200653
1.19,17.6234329993103
1.19,15.9681934358392
1.19,16.5625
1.19,17.2061263068554
1.19,17.1225761772853
1.19,15.8255551268169
1.19,17.5426997245179
1.19,18.655489809336
1.19,17.0190952197873
1.2,16.7714884696017
1.2,18.0576093015114
1.2,17.841470321622
1.2,19.3118569741946
1.2,16.8662506324844
1.2,16.9403122130395
1.2,16.9297100589375
1.2,17.8613920285544
1.2,16.25
1.2,17.8424909461295
1.2,18.25
1.2,17.9908916406338
1.2,19.4797086368366
1.21,16.9541939321832
1.21,16.6659357045744
1.21,17.4286989330196
1.21,17.4415782960033
1.21,15.8304988662132
1.21,18.2594116750495
1.21,17.609375
1.21,17.2088888888889
1.21,17.3049190834802
1.21,16.6831032215648
1.21,16.5680473372781
1.21,16.4746170577074
1.21,15.4758570795118
1.21,17.5091271782905
1.21,17.3125
1.21,16.3755808364044
1.21,16.12592106786
1.21,16.09375
1.21,16.1431146789279
1.22,17.1620179850633
1.22,17.7208000324557
1.22,16.0147392290249
1.22,18.0085644843949
1.22,16.3738894072782
1.22,17.9265060717535
1.22,15.671875
1.22,17.7788216718943
1.22,16.9259142420345
1.22,16.8061342389972
1.22,16.3602631135099
1.22,17.4766902391784
1.22,16.7080984559364
1.22,18.2167187323573
1.22,15.7721606648199
1.22,17.9654786418098
1.22,15.5490767735666
1.22,18.0166468489893
1.23,14.7358336135627
1.23,16.1386021122582
1.23,15.8023168000745
1.23,16.5916678763246
1.23,17.8007889546351
1.23,16.4529914529915
1.23,17.9997096821019
1.23,16.8491155046826
1.23,16.3218473233174
1.23,17.0127898338888
1.23,16.3114885435026
1.23,17.6649323621228
1.24,19.4485025566107
1.24,15.3673257023933
1.24,18.1165850082944
1.24,18.9605243103185
1.24,17.390625
1.24,16.2968237015941
1.24,16.7288888888889
1.24,18.1448686311511
1.24,19.2276878705336
1.24,16.2708250207678
1.24,15.6841535965387
1.24,19.294900401639
1.24,16.8227731864096
1.24,17.8905549147764
1.24,17.4861495844875
1.24,17.741761985012
1.24,18.2143600416233
1.24,17.7044798534041
1.25,18.2898948331047
1.25,18.7469956737702
1.25,14.9376953049651
1.25,19.6401384083045
1.25,17.258382642998
1.25,17.691894918917
1.25,16.671875
1.25,16.5848513124265
1.25,16.897496238571
1.25,15.3723327043112
1.25,17.136564635707
1.25,17.4639617599458
1.25,15.8223254463638
1.25,16.5625
1.25,21.5645449137418
1.25,18.3529411764706
1.26,20.5390166780128
1.26,20.5701940511554
1.26,17.2611922049735
1.26,16.3284680194613
1.26,18.2679212193954
1.26,16.2987041617951
1.26,17.4916533604297
1.26,20.5688066136624
1.26,19.5595856745032
1.27,18.3626070547249
1.27,16.3649365802251
1.27,19.7368421052632
1.27,16.6639961544624
1.27,16.8617561820166
1.27,15.6771664973146
1.27,14.3319668561807
1.27,15.065204818378
1.27,16.5103043723171
1.28,17.3754000914495
1.28,17.6253805479891
1.28,14.8423557406306
1.29,20.9750566893424
1.29,17.1446883512258
1.29,17.5553085445875
1.29,16.0997732426304
1.29,15.3288488936178
1.29,17.9158448389218
1.29,17.5693477360834
1.3,16.5406467597932
1.3,17.8500986193294
1.3,16.3125
1.3,18.4642183190594
1.3,16.2473962506009
1.3,16.3085399449036
1.31,16.9375
1.31,15.8664837677183
1.31,18.1981289247725
1.31,16.601079151284
1.31,17.1828646018749
1.32,15.5002237217543
1.32,17.2194674012856
1.33,15.8513572361736
1.33,19.1464072149789
1.33,17.3241288625904
1.33,15.6157049375372
1.33,17.5642328349543
1.33,15.7190592796653
1.34,17.5871137409599
1.34,16.6724914481617
1.35,16.8314269447751
1.36,15.4854442920287
1.36,16.5625
1.36,16.6089965397924
1.36,18.4015203126681
1.36,18.1497941971162
1.36,19.375
1.37,16.8398543218952
1.37,16.2968237015941
1.37,17.7991322743734
1.37,17.1268902038133
1.38,15.0865051903114
1.38,17.995240928019
1.38,17.8465199286139
1.38,17.4556213017751
1.38,17.6700491233103
1.39,15.8078964206406
1.39,17.9375
1.39,18.5947264136565
1.39,16.8636299368461
1.4,16.8978960849916
1.4,15.6018860946746
1.4,18.4425458240807
1.4,17.5752177473831
1.41,17.4412639786601
1.41,17.0126288285673
1.42,17.5778546712803
1.42,16.4509304743806
1.42,16.3635073512695
1.42,18.5901249256395
1.42,16.5023011176857
1.42,15.6444444444444
1.43,17.0350881096476
1.43,17.3722381514589
1.43,15.6601355285904
1.43,16.4433944535424
1.43,15.4269972451791
1.43,16.9296515450362
1.43,17.6253805479891
1.43,16.5161138401763
1.43,18.4423106233806
1.44,16.0110320801277
1.44,16.2018907479926
1.44,18.8264341653486
1.45,16.5960575610098
1.45,16.9981129336624
1.45,18.7471422039323
1.45,17.8667388666166
1.46,16.9795918367347
1.46,18.2900275802003
1.46,17.3492589186475
1.46,16.8256899558839
1.46,16.5823914336704
1.47,16.2143851857428
1.47,16.4101019985698
1.47,17.8326474622771
1.47,16.0655604689845
1.47,16.693279140659
1.47,16.3719757711565
1.47,15.0963368416434
1.48,17.2474049463742
1.48,18.3965858862978
1.48,19.4160997732426
1.48,15.5788050008663
1.48,17.3961550184313
1.48,17.1393739467173
1.48,17.2713428289886
1.48,17.5871137409599
1.48,15.4577883472057
1.48,18.2823129251701
1.48,16.7751372768091
1.49,18.0548589946375
1.49,17.4319727891156
1.49,16.6639961544624
1.49,15.6635530831611
1.49,13.8504155124654
1.49,15.9111111111111
1.49,15.5187074829932
1.49,14.5454545454545
1.49,16.8650793650794
1.49,17.5020408163265
1.49,15.1760669948057
1.49,18.1855056787453
1.5,16.2278388575601
1.5,16.5816326530612
1.5,18.2066454255803
1.5,17.7716262975779
1.5,16.0326319988964
1.5,15.5899061963271
1.5,16.1969549724652
1.5,18.4249011026008
1.5,17.3663387136305
1.5,15.3061224489796
1.5,16.617969320672
1.5,17.0068027210884
1.5,18.0288461538462
1.5,16.7371973268779
1.51,15.7766395451426
1.51,16.7233560090703
1.51,20.5782098219922
1.51,14.9092282685836
1.51,16.1616161616162
1.51,17.9282154254366
1.51,16.693279140659
1.51,15.9054154219357
1.51,17.1127962461859
1.51,17.0493197278912
1.51,17.2262875949722
1.51,18.4760294650405
1.51,17.5778546712803
1.51,15.78125
1.51,18.0568380014363
1.52,18.0159711316783
1.52,19.5555555555556
1.52,16.1560737692425
1.52,15.2415790275873
1.52,17.5096610923019
1.52,14.3804081632653
1.52,18.645344042454
1.52,15.8078964206406
1.52,19.21875
1.52,15.3173777315297
1.52,17.5534779932287
1.52,17.1446883512258
1.52,15.360894976514
1.53,16.6928397206723
1.53,16.3628758601188
1.53,16.859375
1.53,17.0705685108977
1.53,16.9674481362793
1.53,16.8440727881287
1.53,18.391492531963
1.53,16.1168199026501
1.53,19.9669421487603
1.53,16.585920010692
1.53,15.0129553421734
1.53,16.1511005353956
1.54,15.835290358429
1.54,17.0862364763139
1.54,18.1681679558761
1.55,16.8532192856427
1.55,17.526065966165
1.55,16.5532879818594
1.55,15.1027286743878
1.55,18.5657596371882
1.55,17.9769670110171
1.55,16.5674740484429
1.55,15.2662357648507
1.55,16.8858131487889
1.55,16.1180634005438
1.55,16.4822983033443
1.56,15.3217993079585
1.56,18.491124260355
1.56,16.0832640379081
1.56,17.6190964741288
1.56,18.1719848566793
1.56,17.4979382552261
1.57,16.7383026165554
1.57,17.6326530612245
1.57,19.935920256319
1.57,19.6286848072562
1.57,17.2279267188914
1.57,17.455076674781
1.57,16.245929764364
1.58,15.4577476830478
1.58,17.1714440237966
1.58,17.46875
1.58,17.3641035462351
1.58,19.5618153364632
1.58,18.35148715708
1.59,16.029037008058
1.59,16.245929764364
1.59,14.6024878312601
1.59,20.5924036281179
1.59,14.5734672641169
1.59,18.2034503271862
1.59,15.8089990817264
1.59,17.5642328349543
1.59,15.2127706711746
1.59,16.8940870695257
1.6,16.2357918892753
1.6,18.5657596371882
1.6,18.066167337875
1.6,17.0862364763139
1.6,17.3728668650183
1.6,18.8414145057359
1.6,15.0449826989619
1.61,18.3561765752937
1.61,16.245929764364
1.61,16.4769804526749
1.61,15.0473650011969
1.61,16.656751933373
1.61,17.842970521542
1.62,16.3639897276278
1.62,16.8135219368147
1.63,17.7417241680496
1.63,15.5634826265028
1.63,16.5289256198347
1.63,17.3134103654635
1.64,15.8193618171985
1.64,17.2098765432099
1.64,17.1071535968459
1.64,20.8979591836735
1.65,17.3469705819773
1.65,17.4211841599385
1.65,17.0339318847424
1.66,15.061688831918
1.66,17.1019283746557
1.66,16.1281179138322
1.66,15.8223254463638
1.66,15.5238472717664
1.67,15.4478458049887
1.67,15.2461543977912
1.67,15.7171973671021
1.67,18.0100856479629
1.68,16.1417188194658
1.68,16.5509405378109
1.68,16.7658586151836
1.69,15.0047258979206
1.69,15.8221589335865
1.69,14.4195918367347
1.69,18.03125
1.69,15.9766768794864
1.69,14.3446297292451
1.69,16.6306111411574
1.69,15.4775943396226
1.7,18.0560660229209
1.71,16.3792176126788
1.71,16.9372702422471
1.71,15.8671701881964
1.71,16.3165543664949
1.71,15.5371459808413
1.72,18.486747662897
1.72,16.2292063293905
1.72,17.7037917822698
1.73,16.3593099345628
1.73,17.6191482734069
1.73,16.6661097931772
1.73,17.4148188209843
1.74,17.5619834710744
1.74,16.6846944294213
1.74,16.9651123642791
1.75,16.2325596211429
1.75,14.9382716049383
1.75,17.8525770497557
1.75,13.3219954648526
1.75,16.4093093627625
1.75,17.2754448107123
1.75,16.9450178269844
1.75,14.6034852647823
1.75,17.0862364763139
1.75,17.9826933477555
1.75,17.2903467432352
1.76,16.2706611570248
1.76,15.8620985556389
1.76,16.0553633217993
1.76,16.0112265695479
1.76,15.8546861833276
1.76,16.2246059587785
1.76,14.8732475169422
1.76,17.439556084027
1.77,15.2376033057851
1.77,17.4418604651163
1.78,16.3593099345628
1.78,15.1987210903405
1.78,15.1255208150975
1.78,16.656751933373
1.78,14.7377251754356
1.78,15.85414189457
1.78,18.2145328719723
1.78,15.9455343545642
1.78,16.4389054094691
1.79,16.901027582477
1.79,17.8219379452412
1.79,18.1179015684154
1.79,16.623575600881
1.79,15.1433207138994
1.8,16.9022361658447
1.8,16.3752501949285
1.8,15.7519383552227
1.8,15.5899061963271
1.8,16.1168199026501
1.8,17.5278158817253
1.8,15.7364738479046
1.8,17.2281373621749
1.81,17.3140545280612
1.81,13.6758686105557
1.81,15.3326111022312
1.81,15.781499873748
1.82,17.1586426872855
1.82,17.5716739331484
1.82,17.0443586322001
1.82,20.1819200847384
1.82,16.7908092412574
1.82,15.3079691930262
1.82,16.9795918367347
1.83,14.9515143748131
1.83,17.5308641975309
1.83,15.1448322720531
1.83,17.4418604651163
1.83,16.304347826087
1.84,17.921146953405
1.84,17.2413793103448
1.84,16.5481201916098
1.84,16.785412389808
1.84,16.2388205488233
1.84,15.907082439086
1.84,18.6148687709562
1.84,15.3697083096662
1.84,16.5371132449322
1.85,14.8897959183673
1.85,17.0880428316478
1.85,15.754132231405
1.85,14.0697471326826
1.85,15.5489453758789
1.85,17.2688433193544
1.86,18.0246913580247
1.86,16.2214532871972
1.86,17.5096610923019
1.87,17.1087490823199
1.87,16.8386586103313
1.87,16.5151879307544
1.87,15.481559488107
1.87,16.5337033183027
1.87,16.159575811135
1.87,15.6087408949011
1.88,14.7591836734694
1.88,15.0614347998415
1.88,15.0659133709981
1.88,15.7136105860113
1.88,17.3208068542058
1.89,18.2125473228772
1.89,17.909051421698
1.89,14.8454185777809
1.89,14.912700692649
1.89,16.7750865051903
1.89,16.966960928231
1.91,19.9923531552448
1.91,16.0333291251105
1.92,17.6631634725779
1.93,16.1058786457057
1.94,17.7993079584775
1.94,17.0432025366627
1.94,16.8858131487889
1.95,15.7220240454485
1.95,14.41902562342
1.96,17.7122769064359
1.97,17.6081570811408
1.97,17.0759241666339
1.98,16.5980401544895
1.98,14.5328719723183
1.98,15.2758490089635
1.98,19.1115702479339
1.98,15.1433207138994
1.99,16.048311042524
1.99,15.9213439460243
2,16.7789668384199
2,15.2758490089635
2,15.5649477376947
2,15.429037448478
2,19.2258100167621
2.01,16.3430212620027
2.01,17.2281373621749
2.01,17.2436552267897
2.01,17.6186450911726
2.01,16.649046425866
2.01,17.4129890730316
2.01,15.9800745002094
2.01,18.0034206499235
2.01,17.2110868084191
2.01,16.966960928231
2.02,15.148891966759
2.02,17.0571378828445
2.02,15.8165941045727
2.02,16.6733146164689
2.02,18.8414145057359
2.02,18.1158567859176
2.02,20.5171892788765
2.03,14.0117305224655
2.03,16.3672491344819
2.03,16.7020873663833
2.03,16.9463508263279
2.03,17.2537003680789
2.03,15.3166220695506
2.03,16.3617776232634
2.03,15.6681549612943
2.03,18.5943986909543
2.03,15.4598288240184
2.04,16.5319595599095
2.04,17.8447480675844
2.04,17.6226748590186
2.04,14.1081892908583
2.04,14.3944636678201
2.04,17.1218331245089
2.04,16.9045806329431
2.04,17.149380265907
2.04,17.1865370336306
2.04,14.872364573715
2.04,17.1747733165193
2.04,16.3828321763439
2.05,15.4144714219652
2.05,18.1154127100073
2.05,14.541224371092
2.05,17.2918745889776
2.06,15.7045559743437
2.06,15.5218401822319
2.06,14.4654646149208
2.06,15.2971241406616
2.06,16.1497838620593
2.06,14.972052169284
2.06,17.3838162427011
2.06,16.0148658627882
2.06,16.6930685774282
2.06,16.0600140160122
2.07,17.9972396590383
2.07,15.4768762011402
2.07,18.3324253798778
2.07,15.3963770732018
2.07,17.0195122949981
2.07,16.007788707686
2.07,14.532131133743
2.07,16.772218964569
2.08,15.9037770187857
2.08,18.6840168055157
2.08,16.3982451811161
2.08,17.9307871615564
2.08,17.5313773264266
2.08,15.4598288240184
2.09,16.808193188307
2.09,15.9782891922852
2.09,15.3331054314384
2.1,15.5844678155603
2.1,16.3385549679262
2.1,16.5757957861959
2.11,16.0299076259149
2.11,15.8633004649491
2.11,17.2938322988259
2.11,20.2847985719502
2.11,16.678612159159
2.12,15.8024691358025
2.12,17.2173344122863
2.12,16.7118728839643
2.12,17.3199025361848
2.12,18.037329125399
2.12,17.9423737760506
2.12,15.9782891922852
2.13,17.7994218747775
2.13,14.6515674124721
2.13,15.9685307489803
2.13,18.4768959787224
2.13,15.9782891922852
2.13,16.966960928231
2.13,15.0286626654355
2.13,16.7157486934676
2.14,17.3302982777862
2.14,17.218323312353
2.14,20.6414500732091
2.14,18.1335491667966
2.15,17.767801819288
2.15,15.5405669981988
2.15,16.7622514098251
2.15,15.1313354976636
2.15,16.6733146164689
2.16,13.1023616451681
2.16,15.5377948353277
2.16,15.1373885459534
2.16,18.3139510684526
2.17,16.007788707686
2.17,16.2309556786704
2.17,13.8263696522007
2.17,15.6976829542362
2.17,18.5722514413682
2.17,16.1781573563147
2.17,17.6737072945522
2.17,15.7631481124218
2.18,15.9241669290305
2.18,15.3209534557642
2.18,16.5319595599095
2.18,15.2955017605542
2.18,17.915276099998
2.18,15.8678159742839
2.18,14.7293998821648
2.18,14.8757931257041
2.19,17.9448478621049
2.19,15.9426715495462
2.19,16.5938507280836
2.19,15.2522532026554
2.19,14.8191897769068
2.19,16.0569307399903
2.19,15.9152882258698
2.19,16.8962350780533
2.19,17.1511877197496
2.19,15.9347170353347
2.2,16.8814601448785
2.2,16.4514785506039
2.21,15.1239373790085
2.21,19.2211348157995
2.21,16.4689607144706
2.21,15.1648790322131
2.21,16.2922811453117
2.21,17.3538803276413
2.21,16.4054839058474
2.22,15.2249134948097
2.22,13.9392551034963
2.23,17.9640288286735
2.23,15.25523922122
2.25,16.2241090260127
2.25,15.3553259885771
2.25,17.3037190082645
2.25,17.3437248665169
2.26,14.9745267884375
2.26,17.5482893574044
2.27,16.1728395061728
2.27,17.5276796175437
2.28,16.8413508913375
2.29,15.561482219211
2.29,14.2000159438776
2.3,15.5283423810125
2.3,17.9724104647188
2.31,15.5471679525149
2.32,17.3010380622837
2.33,14.336917562724
2.33,15.4601025191195
2.33,17.6024468649543
2.33,15.4601025191195
2.33,15.475623493676
2.34,14.9382716049383
2.34,15.7582316483226
2.34,16.3398692810458
2.35,17.7659140951431
2.35,16.8321021852878
2.35,14.1314604141074
2.36,16.0608622147084
2.36,16.4292038225281
2.36,15.2908587257618
2.36,16.1405692627824
2.37,15.8267388588088
2.37,13.7922816185298
2.37,15.3104455807158
2.37,15.8172909995756
2.38,16.901071993789
2.38,14.9411811485672
2.38,16.0484642363694
2.38,15.0573355103731
2.38,13.7358535638568
2.38,16.1381424997983
2.39,17.4145735453006
2.39,16.7769376181474
2.4,14.5552035439573
2.4,16.7661664931763
2.4,17.3676748582231
2.41,16.2084361668561
2.41,17.0415814587594
2.41,16.8413508913375
2.42,17.1604938271605
2.43,17.1803415243648
2.44,16.5438956647748
2.44,15.6605719862135
2.44,14.5881212295317
2.44,15.8040816326531
2.44,14.4436445671263
2.45,17.3066522444565
2.45,19.3293779698784
2.45,14.7929768705916
2.45,16.3511849799938
2.45,16.0004295417327
2.46,17.7647918188459
2.46,16.4180830153775
2.46,17.0049952173451
2.46,15.8681303648986
2.46,17.1327790375409
2.46,15.7136105860113
2.46,14.8542690108118
2.46,18.4310018903592
2.47,17.1942744016203
2.47,15.4199676719839
2.47,12.5414315148258
2.47,15.3409070638336
2.47,18.4660336011687
2.48,18.0367672563302
2.48,16.8274290661431
2.48,17.7407025364254
2.48,15.8420138888889
2.48,15.2304859398895
2.48,17.8055266504798
2.48,11.995627048685
2.48,16.7219086864344
2.48,16.4616655763924
2.49,16.4120691831839
2.49,16.6204986149585
2.49,17.8423944268888
2.49,17.6836535842997
2.49,15.8807960003921
2.49,14.2998499792525
2.49,15.6346576352746
2.49,17.0269291148412
2.49,17.3641035462351
2.5,17.6479181884587
2.5,15.7770655559613
2.5,16.0024522067607
2.5,15.3436030059407
2.5,19.0379566247872
2.5,17.0965766619437
2.5,16.821163751756
2.51,17.8876864976545
2.51,12.137470222054
2.52,17.3676748582231
2.52,14.5765457814809
2.52,16.7491023125357
2.52,15.9499054820416
2.52,18.0609418282549
2.52,15.4422488489805
2.52,14.6502835538752
2.52,19.2457262583134
2.52,14.3330645883723
2.53,16.1208039995919
2.53,16.8724667734942
2.53,11.889470603538
2.53,17.1313336988018
2.53,16.363582071725
2.54,16.2880886426593
2.54,16.8950850661626
2.54,17.1111210810055
2.54,15.9596539947014
2.54,17.3611111111111
2.55,17.5060700395028
2.55,16.7649439241531
2.56,13.8504155124654
2.56,13.6164113589537
2.56,17.0049952173451
2.57,14.229554332617
2.57,16.3265306122449
2.57,16.6633065760402
2.57,16.8669574208851
2.58,14.4672796106003
2.58,15.6710229060025
2.58,14.9739583333333
2.58,15.9574468085106
2.58,16.0194796872998
2.58,15.0501249968435
2.58,15.0859743391767
2.58,18.5491493383743
2.58,16.1167241537194
2.59,14.8865784499055
2.59,15.011712626945
2.6,15.9429194428808
2.6,16.0590277777778
2.6,14.4027354701473
2.6,16.6313614957721
2.6,16.1285710200463
2.6,15.9257833416306
2.61,16.9270833333333
2.61,15.5164930555556
2.61,14.1822263034384
2.62,16.8679716784673
2.62,14.4979591836735
2.62,16.0590277777778
2.62,21.5158591331175
2.62,15.8
2.63,16.8350168350168
2.63,15.9499054820416
2.63,15.6983277149845
2.63,17.1084360832076
2.64,15.2531229454306
2.64,16.0274531590307
2.64,14.0882581123278
2.65,14.4298633003192
2.65,14.7708622648655
2.65,15.9685307489803
2.65,15.84427342689
2.66,15.8420138888889
2.66,17.1214113521806
2.66,14.8483045806068
2.66,17.9935307964572
2.67,18.3836281651058
2.67,16.7981127685481
2.68,18.6231517400349
2.69,16.1837935717519
2.69,15.4956009710577
2.69,13.978165493317
2.7,15.0964718466975
2.7,17.7285318559557
2.71,15.7243611978263
2.71,15.2304859398895
2.71,15.1157252728928
2.71,17.3504284038838
2.71,16.6646540272914
2.72,16.4183485165572
2.72,15.1551021579431
2.72,16.6662098078452
2.73,17
2.73,17.3512400745025
2.73,15.4601025191195
2.73,18.0916093308846
2.73,15.3996036740888
2.73,14.9118719333352
2.74,14.2212972597988
2.74,20.6428504100292
2.74,17.141108050199
2.74,16.6861515570199
2.74,21.8939313423318
2.75,14.1166213617232
2.76,17.0132325141777
2.76,16.4609053497942
2.76,16.2172432864849
2.77,17.815062682628
2.77,15.8726068695406
2.77,15.04
2.77,16.0230732254446
2.77,17.0728860957551
2.78,16.9529085872576
2.78,16.465048675983
2.78,14.1776937618147
2.78,15.5047393183811
2.8,16.1111111111111
2.8,14.3479647146349
2.8,15.84427342689
2.8,14.4452842865541
2.8,15.2408102848058
2.81,16.9132439601916
2.81,14.9584487534626
2.82,15.0247262389237
2.82,17.8552449782124
2.82,21.7383571335407
2.83,13.1762582799607
2.83,17.2144403936296
2.83,15.4827554316935
2.83,15.2408102848058
2.84,17.5756534237373
2.84,13.8552957687599
2.86,15.3411158702164
2.86,15.5124653739612
2.87,18.1077410593029
2.87,16.5556018325698
2.87,16.4490124898617
2.87,15.5371929763134
2.87,15.8887084245463
2.87,15.5124653739612
2.88,18.2215743440233
2.88,15.1412916233091
2.88,15.0965591608666
2.88,17.7161489880248
2.89,15.2994791666667
2.89,17.1326591314694
2.89,18.0609418282549
2.9,11.7081786645763
2.9,15.410439049868
2.9,17.4554797987732
2.9,18.3376736111111
2.9,14.6522513126456
2.91,14.3120523257648
2.91,15.1345904482182
2.91,16.514731140177
2.91,15.5708878090687
2.91,14.9801512995281
2.92,16.623383140753
2.92,15.9432871560879
2.92,16.9596120516097
2.92,13.3463541666667
2.92,14.8956873234486
2.92,16.6992335662741
2.93,16.5315244491364
2.93,16.2088391377887
2.93,18.0121527777778
2.93,14.018233506519
2.93,14.8644199738166
2.93,15.3361002214149
2.93,14.4088656300809
2.93,16.2275505626081
2.94,19.9445983379501
2.94,15.3572624906594
2.94,15.712682379349
2.94,15.3163287587875
2.95,16.1249685059209
2.96,17.6855055747789
2.96,17.7326292822744
2.96,18.8609467455621
2.97,15.0903498654364
2.97,16.1772853185596
2.97,16.6861515570199
2.97,17.1803415243648
2.97,14.7684310018904
2.97,16.2551372115381
2.97,16.620644312952
2.97,14.7044961824866
2.97,16.1802382803375
2.98,14.3636885952313
2.98,15.6
2.98,15.8730158730159
2.98,18.0678074184292
2.98,14.9682294060354
2.98,15.1
2.98,15.4461498439126
2.98,15.0491324472167
2.98,16.3473552686381
2.98,18.7357254646002
2.98,16.2729144201549
2.98,14.7730895950686
2.98,16.8148931911121
2.99,15.565073766132
2.99,15.1481477795801
2.99,17.2144403936296
2.99,17.6289296958284
2.99,15.2916120477782
3,14.609203798393
3,15.4275180052805
3,15.1479289940828
3,16.1574856919875
3,16
3,14.9397000766983
3.01,15.2441738325411
3.01,16.094674556213
3.01,15.8090611908121
3.01,14.879370815177
3.01,16.7924482515955
3.02,14.5765457814809
3.02,16.3277889841174
3.02,15.9454242765182
3.02,15.9167431894705
3.02,15.4759448262726
3.02,15.4065911641669
3.02,15.1030635434641
3.02,16.9422962522308
3.02,14.3233812585559
3.02,18.5523976397227
3.02,15.6664691179881
3.02,15.9505208333333
3.03,15.3787004998078
3.03,16.6936209139227
3.03,17.1024608429099
3.03,15.712682379349
3.03,14.9300497701067
3.04,15.7972740606845
3.04,15.1843453430755
3.04,18.4089414858646
3.04,17.67258382643
3.04,16.4609053497942
3.04,16.8679716784673
3.05,16.9920909540287
3.05,15.6179266636487
3.05,17.0234248195664
3.05,15.6879653029165
3.05,16.4396754065638
3.05,15.6985871271586
3.05,16.3398692810458
3.06,15.6134082272252
3.06,15.645512678747
3.06,17.7777777777778
3.06,14.9275314994239
3.06,14.846040289226
3.06,16.6313614957721
3.06,13.8658915262197
3.06,15.8619589137043
3.06,15.0964718466975
3.06,16.4955843764415
3.07,16.3336129845859
3.07,17.4863763928185
3.07,15.9941693982466
3.07,15.833917813046
3.07,12.9740389480649
3.08,16.6893424036281
3.08,15.9554017685506
3.08,14.3702451394759
3.08,17.0118343195266
3.08,15.1864667435602
